workout_id,duration_mins,avg_hr,max_hr,hr_spikes,pct_time_low,avg_emg,emg_fatigue,total_reps,effectiveness_label
w_05d24867,35.2,113.4,134.4,4,33.7,289.1,11.9,66,1
w_bc9cea8c,23.0,85.2,105.9,2,41.8,117.0,8.0,39,1
w_e6f7caed,47.5,80.3,114.1,5,64.0,626.8,24.0,77,3
w_90f8df69,35.1,160.1,194.5,6,3.0,625.0,44.0,161,3
w_96f573d9,31.9,104.3,120.3,3,28.3,313.1,9.0,45,1
w_add8f574,31.4,114.9,132.7,2,40.8,338.9,14.2,63,1
w_56b184f4,34.0,129.9,152.7,3,25.0,273.9,13.6,62,1
w_5f62e343,21.6,91.3,115.0,2,43.6,269.4,2.0,58,1
w_495e78a5,40.1,87.8,99.5,0,71.4,60.6,1.7,19,0
w_a0e7d6df,45.7,140.8,170.2,5,2.2,482.5,18.3,120,2
w_b0b72f46,33.9,76.2,88.3,0,87.3,135.4,2.2,46,0
w_6a864a55,49.6,102.4,121.2,1,51.3,225.8,9.4,78,1
w_e5e829cb,51.9,123.9,151.5,7,17.8,467.4,20.7,96,2
w_c90715d7,16.3,134.0,152.2,5,16.2,379.0,18.0,50,1
w_c9ea1441,24.0,111.9,130.0,1,34.5,398.8,10.4,67,1
w_bc2cfa66,32.6,107.7,131.4,1,25.6,382.3,9.4,64,1
w_9c675d32,11.8,78.3,85.9,0,51.3,141.7,2.8,28,0
w_53c585c6,13.5,89.8,107.5,1,65.8,44.2,0.4,9,0
w_8eb12c5d,36.5,152.4,185.3,8,6.0,452.1,26.1,124,2
w_95123a50,36.4,84.6,95.7,1,84.1,92.3,3.0,37,0
w_52a6fe36,39.1,147.3,165.3,8,10.2,410.9,18.6,82,2
w_e4171527,30.2,126.7,140.7,1,25.0,407.2,13.0,54,1
w_9716dba0,33.0,127.9,152.2,2,22.1,327.6,8.7,75,1
w_4e8a9d14,63.9,160.8,193.0,10,3.0,535.8,36.0,197,3
w_822f23c5,41.4,153.0,173.9,3,6.0,456.6,19.4,139,2
w_685ec3c7,41.9,132.9,160.3,7,9.4,393.0,24.0,277,3
w_593fabbc,40.6,99.0,110.6,2,56.0,244.8,7.3,91,1
w_ebe4df65,34.9,85.3,99.8,0,39.0,130.6,2.7,56,1
w_29a187ef,50.3,123.0,151.5,2,13.7,480.3,19.7,79,2
w_cdbf4a63,54.6,158.1,177.8,8,3.3,751.0,36.4,213,3
w_726f3ff2,10.8,97.3,113.3,1,72.8,123.6,0.8,14,0
w_a3f791e3,3.0,111.1,148.4,3,25.7,540.6,19.8,8,0
w_a65b1dc4,31.9,99.0,111.7,0,54.1,125.8,6.6,57,1
w_b7e55d5f,36.1,153.2,172.7,8,6.0,506.6,42.4,134,3
w_69057ed4,34.6,82.3,109.7,3,79.7,201.8,3.3,49,0
w_042d5275,35.0,157.8,179.2,6,5.0,474.3,20.0,121,2
w_4d671717,33.1,110.5,130.3,1,27.6,289.0,13.5,59,1
w_b92a1950,21.6,107.2,130.1,0,47.5,220.4,7.2,52,1
w_ae99a4ae,40.3,148.5,175.7,3,8.5,477.6,20.7,91,2
w_0d7780b0,41.7,120.3,136.1,3,19.8,345.6,21.5,144,2
w_0652d9f1,32.7,138.9,155.3,4,6.7,390.1,16.3,103,2
w_5a61f4c8,57.1,151.8,178.7,3,6.0,303.6,23.4,249,3
w_1306ffd0,36.8,129.1,147.7,1,25.0,286.7,13.4,58,1
w_96ba5ba1,78.0,140.2,170.3,9,6.6,538.0,41.4,195,3
w_62a3cdb0,30.2,147.9,172.0,6,9.5,471.0,17.6,93,2
w_8147c69c,49.5,148.9,175.7,3,12.0,447.8,22.8,91,2
w_43305eb9,35.7,152.7,178.5,3,6.0,403.9,26.9,138,2
w_ae6b2ddc,38.8,136.4,160.9,3,7.4,440.3,11.6,246,3
w_0a682cd3,6.2,94.7,106.6,2,58.5,103.6,3.2,5,0
w_4c2d0473,38.4,114.4,134.7,2,44.4,176.8,8.7,71,1
w_b4937f89,35.2,113.7,131.9,1,20.1,323.7,14.1,94,1
w_6dfb5fd7,48.6,134.2,152.8,8,13.3,471.8,11.9,234,3
w_597e4566,21.3,142.5,167.5,3,12.0,447.0,17.4,41,1
w_aafd6a77,10.9,96.5,107.6,0,91.2,98.7,0.4,8,0
w_dd63b87e,19.1,142.2,169.0,4,10.9,491.5,16.7,46,1
w_a64b616e,15.7,129.5,158.7,2,9.4,434.0,19.5,74,1
w_4b1b9b14,4.8,105.3,144.9,1,9.0,664.2,9.2,3,0
w_a799cf8c,54.2,154.1,180.0,4,6.0,331.6,17.0,216,3
w_d56c4dcd,45.7,145.5,167.3,3,8.4,427.0,21.2,134,2
w_93378504,37.6,149.1,174.2,5,11.3,475.0,20.1,115,2
w_552d0650,3.6,73.3,86.1,1,83.9,138.2,0.9,16,0
w_8f4af48f,16.7,102.4,114.9,2,75.2,162.6,2.8,13,0
w_3799c4aa,61.5,81.9,105.7,4,74.2,724.9,27.1,72,3
w_70f8c2fe,31.9,114.6,126.7,0,30.1,326.8,10.3,72,1
w_e863141d,27.4,126.3,150.9,1,25.0,294.1,7.3,85,1
w_3dc7bf51,33.7,133.0,153.3,8,8.0,426.4,24.6,105,2
w_3fa08b38,51.1,147.7,175.6,4,11.0,573.8,48.1,199,3
w_fa6100fa,29.0,147.9,179.3,5,12.0,442.2,28.5,92,2
w_5e36a92a,41.8,107.7,125.9,2,50.8,190.2,8.1,77,1
w_e0a9c268,28.3,71.2,84.2,2,71.4,123.8,4.0,37,0
w_c6ebb8fb,42.2,94.5,106.4,0,37.8,176.4,10.7,53,1
w_6e6b103a,9.9,143.1,168.1,3,0.2,420.4,25.1,13,0
w_72b8f490,28.0,109.8,132.6,1,26.8,356.6,10.4,47,1
w_be9beb84,38.4,139.1,172.7,5,7.0,436.4,20.3,112,2
w_15608c75,41.9,107.9,121.1,2,19.8,273.3,14.4,91,1
w_16bd416e,52.0,141.8,168.3,2,12.0,492.4,23.3,87,2
w_f3c1d7dc,40.7,82.8,108.8,2,55.7,130.4,6.3,51,0
w_f3e8a620,32.3,107.5,121.8,1,57.0,240.5,3.6,32,1
w_006883ee,33.0,151.7,179.3,4,6.0,455.2,22.8,135,2
w_e20a3df4,39.2,116.1,131.8,2,41.4,195.3,7.3,82,1
w_8a99cedc,42.3,161.7,190.8,8,3.0,348.6,20.5,214,3
w_9fe8d467,48.8,154.0,184.1,5,6.0,460.9,22.7,94,2
w_f0c1a29d,38.5,157.5,184.8,7,6.0,465.4,22.5,125,2
w_7bd3841a,75.5,76.0,96.9,1,73.3,87.3,0.1,52,0
w_7c466ece,57.0,116.8,137.4,6,11.0,425.6,16.4,105,2
w_4a191886,75.4,66.5,77.0,0,86.0,175.5,2.9,55,0
w_a2cde682,43.8,147.6,179.4,5,11.0,552.5,45.2,177,3
w_9463637d,27.9,91.3,107.1,1,46.4,141.8,8.5,37,1
w_1f4bfb30,47.2,122.4,143.7,6,5.6,354.4,20.9,89,2
w_d6b5ae73,47.3,105.1,123.6,1,41.7,317.1,8.9,68,1
w_91e91ab7,9.2,98.0,112.5,0,58.4,183.4,3.7,28,0
w_09fd9f68,13.7,121.5,140.3,4,12.1,387.8,20.3,64,1
w_c492f5f5,28.7,148.9,181.6,5,7.4,438.4,21.6,140,2
w_b9ce4ec4,11.5,80.7,93.2,1,47.6,68.1,4.5,23,0
w_b5568135,46.5,155.8,178.2,9,5.3,595.6,24.8,197,3
w_13d4e7f3,51.8,110.6,128.9,2,45.0,280.3,6.2,83,1
w_75020172,51.4,87.9,98.8,0,76.0,99.7,4.9,28,0
w_4d208d98,34.4,114.9,127.3,3,39.8,323.7,12.7,89,1
w_7fea9e3c,34.4,123.7,148.5,2,25.3,326.4,7.5,89,1
w_81b302fb,47.0,118.3,132.7,2,16.4,517.9,18.8,140,2
w_a72f46ca,25.6,112.2,124.9,1,26.9,266.2,13.3,74,1
w_0d48e7e5,8.3,76.9,91.8,1,45.5,59.6,1.5,9,0
w_0cea1e3b,8.5,138.4,156.2,6,9.7,633.0,16.4,22,0
w_3cb4dfde,63.1,155.1,190.1,14,1.3,794.3,40.3,230,3
w_1bdc2254,36.4,150.9,176.8,4,6.0,517.0,28.1,139,2
w_38ef43dc,26.7,104.0,128.7,0,41.8,156.0,4.3,49,1
w_e5ff6c10,46.5,130.9,148.4,3,14.2,476.9,19.9,131,2
w_579efae5,52.3,137.1,158.3,2,12.8,423.0,12.8,103,2
w_d066a129,40.0,122.2,134.9,2,31.3,388.9,15.7,95,1
w_1c3a86c2,41.3,130.7,153.1,4,9.3,438.2,23.4,90,2
w_bebe83ee,42.1,161.2,176.7,8,3.0,372.6,17.1,228,3
w_89a668b4,12.4,90.1,104.1,0,73.2,66.6,1.5,16,0
w_b1f9ddfa,60.2,92.9,112.2,3,55.6,711.4,27.7,44,3
w_63fc07a9,44.9,131.4,158.0,5,15.3,498.6,16.0,115,2
w_ff79912f,50.2,176.2,201.8,10,3.0,725.0,41.3,172,3
w_c823f699,9.2,84.0,100.9,0,63.8,88.7,0.7,6,0
w_a8a396db,50.3,86.5,107.2,3,84.8,112.0,2.1,43,0
w_2292c6f4,89.6,69.1,89.0,1,83.7,134.7,3.6,49,0
w_522af5bd,67.6,138.9,165.9,10,9.6,646.1,35.1,172,3
w_58450afd,42.1,152.9,180.1,7,5.9,510.9,27.1,186,3
w_cf863bf1,34.9,157.9,178.0,12,4.7,660.5,25.5,213,3
w_c1853eb6,37.3,113.7,132.9,1,45.0,236.0,10.7,72,1
w_8dde21f7,51.6,118.5,142.6,2,6.2,369.3,17.5,106,2
w_e6bfe4e3,33.4,82.6,104.5,2,71.7,215.2,6.7,50,0
w_019cc3c4,12.5,80.7,94.9,0,88.9,89.1,0.7,13,0
w_d57f4e0f,7.2,129.8,169.4,5,5.4,741.5,12.1,12,0
w_1fa1b1ed,52.3,146.6,164.9,9,5.5,604.4,40.3,151,3
w_80413078,38.7,95.2,116.0,1,44.2,202.0,9.9,74,1
w_51c1ea1c,29.3,101.9,121.1,0,34.5,331.4,8.7,82,1
w_d89a277a,27.2,102.6,127.1,2,44.9,274.7,13.2,56,1
w_ab6f8c29,44.1,156.4,177.6,6,3.2,397.8,21.2,93,2
w_6ff935e3,24.4,126.9,142.2,4,25.0,369.9,14.1,78,1
w_5aa70844,58.1,128.8,149.0,2,25.0,410.0,18.6,102,2
w_b2d88553,41.4,109.0,126.2,3,29.9,187.7,10.3,48,1
w_6923b0bd,57.4,100.0,119.9,1,64.4,658.9,33.9,57,3
w_372ba0ce,72.0,88.0,100.0,0,81.2,35.0,3.8,18,0
w_194019b5,50.0,152.2,183.0,4,6.0,424.3,27.3,127,2
w_6d6ac2cb,51.3,134.6,150.1,4,20.1,524.6,25.1,82,2
w_321e8880,64.9,124.9,142.7,3,23.1,468.7,16.7,131,2
w_68463f83,40.9,82.1,97.6,2,61.0,731.1,29.2,48,3
w_0ccb275e,26.5,126.4,144.2,3,25.0,257.0,12.5,75,1
w_27eb826b,10.4,95.2,104.8,0,70.1,166.3,2.9,7,0
w_edd0130e,48.6,143.0,158.2,3,12.0,382.1,22.4,79,2
w_9f52ed00,40.0,103.7,125.2,3,33.9,336.2,5.6,43,1
w_075fa567,31.8,114.0,132.5,3,22.1,318.3,16.9,83,1
w_10f7dd8a,46.8,170.4,196.4,11,0.6,731.7,45.0,206,3
w_6b9d3d42,40.0,162.1,186.4,13,3.0,648.3,32.6,183,3
w_f55c1778,34.7,88.8,107.9,0,70.2,60.8,0.5,33,0
w_d22293db,60.4,137.5,153.7,6,23.2,485.4,16.0,109,2
w_c9545128,30.5,105.8,118.2,1,48.6,237.0,5.9,72,1
w_950485ef,29.1,150.4,181.7,8,6.0,437.7,19.2,97,2
w_a90c60ca,86.7,67.8,81.5,0,92.1,109.9,1.9,59,0
w_fa51ae7d,51.4,128.8,154.6,4,23.7,398.3,19.5,127,2
w_575ed44a,61.6,159.1,194.8,13,4.5,666.7,30.9,164,3
w_92fdb2fd,41.0,101.8,120.2,0,55.8,305.4,11.9,74,1
w_b62cccaf,60.7,135.5,160.7,2,24.2,401.4,13.4,72,2
w_f573e4fb,30.5,152.7,177.0,5,6.0,555.6,20.6,144,2
w_4565d5c9,47.1,131.8,148.3,5,12.3,382.9,21.4,92,2
w_053442f3,73.3,155.5,171.5,12,6.0,622.5,38.6,267,3
w_6097d01f,45.5,80.2,100.3,0,57.7,204.9,6.2,64,0
w_2e1bb6ac,71.0,164.6,191.7,9,2.9,611.3,36.9,183,3
w_b1c8f655,51.8,141.9,168.1,7,9.5,445.3,23.5,267,3
w_260b12e2,68.8,154.7,188.1,11,4.9,636.6,40.7,201,3
w_d80f17c9,21.7,123.2,145.1,3,21.2,369.3,10.9,88,1
w_1c34cbd3,4.4,127.4,158.6,5,14.7,605.3,8.0,7,0
w_4b1af845,59.0,162.8,183.4,10,2.9,771.9,41.6,186,3
w_b546de27,29.6,103.8,114.0,2,56.4,261.2,8.8,70,1
w_e21e939f,36.9,111.0,126.3,1,32.1,337.3,13.5,94,1
w_8f8b653b,31.3,157.6,178.0,4,6.0,550.0,24.3,142,2
w_08cc5979,69.3,176.9,209.6,7,1.7,726.5,43.2,224,3
w_3bda6a10,45.8,79.0,101.6,0,75.8,180.3,4.9,58,0
w_f7e0a767,28.0,124.1,136.7,1,39.6,229.3,11.0,69,1
w_81d3af65,46.3,164.4,186.1,6,3.0,665.0,31.9,140,3
w_b46eafc2,60.6,166.1,198.4,8,3.0,661.7,39.9,172,3
w_eb6beaf9,55.4,138.5,163.4,6,21.3,419.4,23.4,79,2
w_a86816f5,30.2,125.4,140.9,1,25.0,343.9,12.8,98,1
w_5237f63f,26.5,118.2,142.3,1,35.3,210.5,6.3,86,1
w_eb6bd908,49.0,91.7,106.5,0,81.7,68.2,1.4,44,0
w_423566f5,38.2,143.3,163.6,7,12.0,359.6,14.8,82,2
w_55c5089a,9.0,140.2,163.1,5,5.5,538.6,26.4,41,0
w_566c8ce4,54.6,91.9,114.8,1,82.4,170.5,4.4,36,0
w_9f8eab92,17.2,124.5,145.9,2,5.8,322.7,13.2,51,1
w_318220ec,42.7,159.3,183.8,15,0.8,691.5,39.5,205,3
w_0fbfc27e,39.2,108.0,120.0,1,28.2,231.7,6.3,72,1
w_101b6900,36.7,118.5,145.9,2,21.7,506.0,14.8,142,2
w_f8a2eb35,7.4,133.4,165.7,4,11.2,616.1,5.3,4,0
w_eca225fe,33.6,126.5,151.5,1,23.5,358.1,15.5,66,1
w_2855eb1e,49.1,118.6,142.2,3,7.8,538.7,23.1,98,2
w_5b69eef3,39.1,141.5,173.5,6,5.4,454.9,22.0,106,2
w_57cefc9b,33.3,139.8,161.8,4,7.8,465.7,25.9,111,2
w_c5bfcb61,78.7,167.3,196.7,11,3.0,716.8,43.1,219,3
w_89921c8b,50.9,86.3,105.1,1,82.9,167.2,0.8,15,0
w_deac73ca,32.8,149.3,168.3,5,10.5,508.3,19.8,145,2
w_0015264c,2.4,173.0,195.7,7,3.0,465.7,21.9,31,0
w_976e9c28,10.2,142.1,172.3,5,5.0,381.9,27.7,23,0
w_22650b63,50.7,149.1,172.5,4,12.0,556.9,25.1,94,2
w_d54624f1,9.8,75.5,88.0,0,60.8,133.5,1.9,25,0
w_0add94c1,76.3,65.7,83.4,0,80.6,82.2,0.1,12,0
w_c945dcd7,9.9,91.0,103.8,1,65.2,187.7,1.5,25,0
w_375684c8,60.0,160.0,185.5,5,3.0,637.7,38.3,141,3
w_c91ca1c7,34.7,128.3,150.0,1,25.0,327.1,11.3,101,1
w_4fe43037,41.8,139.0,162.0,5,8.0,508.5,18.2,102,2
w_fabf88d2,37.6,156.5,175.2,4,4.6,512.1,21.2,93,2
w_54902b01,4.2,117.5,154.6,3,17.5,531.0,5.7,9,0
w_53c65a11,39.2,145.7,170.4,5,12.0,431.2,25.6,132,2
w_1689280f,33.6,124.8,141.0,1,41.8,249.6,14.0,74,1
w_ee32f01d,21.9,140.0,164.1,3,7.5,488.8,19.8,40,1
w_4391191a,4.9,105.1,133.0,3,23.5,568.3,18.6,8,0
w_9cc991b5,45.8,153.2,178.1,9,3.0,815.0,41.3,153,3
w_fa1be9da,3.1,117.9,145.1,4,22.4,706.2,17.2,12,0
w_e4bcb484,53.4,134.9,148.9,6,20.3,497.9,14.9,101,2
w_aac504a6,45.1,99.5,112.4,3,73.0,144.7,6.4,60,0
w_3ec0952e,41.0,109.7,125.6,3,32.4,315.2,8.8,95,1
w_3f163781,22.6,128.7,145.5,2,18.4,294.7,8.3,88,1
w_03b7038f,42.4,85.7,100.7,3,86.9,182.3,2.8,45,0
w_ce48fec0,13.4,86.4,95.7,1,94.4,105.2,2.7,6,0
w_5d97168b,31.3,132.4,152.4,4,7.4,547.2,26.8,142,2
w_d5673747,41.1,140.2,165.1,5,4.8,537.8,22.8,117,2
w_bd9d143c,44.0,134.1,148.7,4,13.3,407.9,23.3,110,2
w_b611c551,36.7,103.0,134.4,3,48.9,577.6,21.6,40,3
w_5556c981,53.6,146.9,171.8,4,12.0,514.1,18.4,93,2
w_d9e51fb1,54.0,147.9,166.9,5,11.4,538.6,19.6,107,2
w_e6f7d683,5.7,109.1,146.9,2,33.0,661.9,5.1,6,0
w_23ccc741,56.3,137.3,164.1,6,25.0,425.1,22.7,132,2
w_6a611b7c,24.0,104.4,116.9,2,32.2,261.7,12.6,65,1
w_eeda95f7,10.0,140.3,160.2,6,6.3,553.4,26.1,16,0
w_ff1dc002,42.5,125.5,149.9,4,15.8,392.8,24.9,97,2
w_1a380de4,50.7,102.1,129.3,4,51.9,692.7,20.9,77,3
w_d76e7814,53.4,134.0,151.2,7,12.0,527.7,16.8,134,2
w_9ab9ff93,21.9,104.5,125.5,3,38.3,356.8,12.8,49,1
w_94de0d3a,29.3,95.7,112.4,2,45.9,246.0,2.7,31,1
w_0cd97a3d,59.7,129.8,157.4,6,9.7,467.6,18.9,78,2
w_ac179ec0,54.3,155.2,191.6,6,2.7,730.3,50.9,246,3
w_f03209ed,45.0,153.5,172.9,5,4.5,489.1,21.2,146,2
w_5ebc7574,45.3,129.0,146.3,5,14.2,553.1,26.8,85,2
w_5f54e1a2,41.4,107.2,127.8,1,26.2,236.9,14.1,85,1
w_7148e763,33.2,121.1,142.0,4,26.6,313.5,7.4,84,1
w_b5457b6b,44.7,167.3,201.1,12,3.0,636.3,34.4,127,3
w_7d237ef9,6.2,89.1,103.7,0,52.2,97.1,2.3,9,0
w_117ada85,25.5,89.9,100.4,0,86.6,154.7,1.4,50,0
w_4470eaaf,47.6,130.3,150.7,5,6.6,488.1,22.5,140,2
w_c49ee3f0,32.6,96.4,117.8,1,49.1,212.8,6.0,43,1
w_b73547cf,9.3,87.6,104.9,0,65.6,79.5,2.8,12,0
w_e59ff2e0,40.8,99.9,116.4,3,58.1,646.0,22.7,32,3
w_3e5007f0,20.2,128.8,158.1,3,16.1,373.3,11.8,61,1
w_8da51155,49.6,137.3,164.5,3,12.4,331.1,20.8,80,2
w_6886f1af,66.0,155.4,176.2,12,2.4,795.5,48.2,245,3
w_b019fa6f,12.9,83.0,93.1,2,88.9,87.6,4.7,17,0
w_c384f862,36.6,112.3,126.9,0,45.0,257.1,9.8,87,1
w_7863a307,34.1,110.2,126.6,1,35.8,235.2,7.4,91,1
w_a281a193,56.4,141.9,166.6,4,12.0,348.3,22.0,83,2
w_355841fb,37.6,82.5,116.7,3,58.6,560.9,28.6,52,3
w_8396f932,20.4,81.4,91.4,0,73.9,162.6,0.7,38,0
w_8a9a8290,39.0,161.2,184.1,8,3.0,328.7,20.0,256,3
w_33819068,81.4,85.9,94.9,0,70.9,116.3,3.1,8,0
w_ffd49cab,55.9,91.5,109.3,4,48.4,584.0,24.8,35,3
w_a5854993,29.7,107.1,122.0,1,60.0,257.3,2.5,35,1
w_c2a8d260,20.8,102.7,116.8,2,41.8,124.5,5.7,73,1
w_34b263ff,30.3,121.1,144.0,3,29.0,278.1,9.5,75,1
w_a0cc6cab,50.4,125.1,140.8,6,18.8,453.0,24.9,90,2
w_9b8f5f9c,43.1,141.2,167.1,5,12.0,484.7,19.1,122,2
w_d82f5e15,49.3,129.2,158.6,7,10.1,495.8,18.9,137,2
w_a2bb926d,50.7,159.7,178.1,9,5.9,620.0,37.1,124,3
w_64c3b02a,33.8,103.6,121.8,1,27.9,403.2,16.6,76,1
w_5d250ca6,45.2,136.9,152.0,3,24.6,469.6,15.8,110,2
w_6ca4a254,59.3,166.9,193.6,8,3.0,580.7,32.4,178,3
w_ca1ee2b3,55.3,158.6,179.7,4,6.0,314.8,19.4,216,3
w_dc43769e,42.9,120.0,138.8,3,31.1,356.3,7.4,95,1
w_0d8f3704,45.3,153.0,181.9,7,6.0,520.4,36.1,141,3
w_ebaab670,43.0,143.3,169.7,6,4.8,531.8,22.2,128,2
w_766b6697,34.5,139.0,155.4,5,10.6,459.4,27.8,151,2
w_b9ec6d7c,54.0,140.1,163.1,6,12.0,352.5,25.3,80,2
w_8a7a9471,61.9,176.1,199.8,10,3.0,760.8,30.2,168,3
w_d2c5ba69,22.2,104.0,121.5,0,41.6,267.1,7.2,51,1
w_4956258e,41.8,144.7,174.7,5,9.4,436.1,18.6,103,2
w_5760b63d,60.7,129.4,154.1,5,23.7,440.6,18.4,97,2
w_d2894d4d,48.4,120.5,139.8,3,13.9,378.8,19.7,121,2
w_c87984f6,46.0,129.5,148.9,4,25.0,334.0,13.8,80,1
w_935c5256,37.8,156.5,180.3,6,6.0,630.6,28.9,198,3
w_29ceb4d7,25.7,99.8,120.3,1,45.9,207.3,3.6,60,1
w_ceb64399,9.0,79.6,96.5,2,53.3,127.0,4.5,16,0
w_384f2470,70.9,171.7,190.6,15,2.1,614.2,48.9,227,3
w_7e898c06,14.4,94.3,110.7,2,55.7,86.6,4.9,34,0
w_30df64e9,46.9,131.8,156.4,3,25.0,479.7,17.4,75,2
w_0ec620c6,48.2,125.0,143.2,3,6.0,408.9,19.6,102,2
w_d0a71d4a,49.2,160.7,185.3,5,3.0,478.4,15.3,283,3
w_d272086e,17.6,96.3,105.9,0,72.0,59.6,2.3,14,0
w_54ceba35,48.9,174.7,208.3,15,2.6,677.7,48.2,249,3
w_dfecb869,24.1,112.0,136.1,3,34.5,329.7,13.7,45,1
w_39f408d3,54.7,126.7,149.7,4,8.1,415.2,17.6,139,2
w_5f7c0e9a,46.4,135.9,157.3,4,10.8,490.2,43.8,149,3
w_3db822a7,47.9,141.8,170.3,5,12.0,401.5,18.1,85,2
w_f13c7d09,5.6,72.3,85.1,1,88.6,85.2,2.5,15,0
w_11138c36,32.0,110.8,126.2,2,23.2,340.7,11.1,78,1
w_b041ee99,36.0,94.3,111.6,1,51.4,262.0,7.4,61,1
w_2ee9b1f1,38.7,105.2,119.0,0,44.5,255.7,4.3,85,1
w_b6e02c22,38.6,91.1,113.8,1,59.5,687.7,41.5,65,3
w_de14070b,53.1,150.7,171.5,7,6.0,479.3,21.8,270,3
w_0cb9e835,61.5,165.1,194.1,9,3.0,588.0,46.4,199,3
w_9b8e1748,51.0,149.0,181.9,13,0.2,612.8,25.2,213,3
w_ffedcc62,54.3,122.0,153.1,4,6.3,499.0,19.9,123,2
w_4f50b3b0,34.5,150.1,168.3,7,4.5,402.0,17.8,143,2
w_6bf648f5,40.3,148.3,178.4,6,12.0,425.2,22.7,120,2
w_e506d376,36.0,152.8,178.1,6,6.0,549.2,23.2,80,2
w_fe99a8fa,46.6,142.9,161.1,5,2.0,711.9,27.5,210,3
w_c40fad6a,40.3,152.8,171.1,5,6.0,512.8,25.6,153,2
w_56137288,84.3,72.5,91.5,0,92.3,44.6,2.8,25,0
w_6fbc805f,33.0,130.9,164.8,6,12.4,394.0,17.4,101,2
w_e9c8f424,35.5,149.1,178.5,7,7.0,548.9,31.2,107,3
w_92cb5fe2,16.5,117.7,143.4,2,11.2,410.4,16.9,50,1
w_8e328c27,3.4,170.0,189.7,5,3.0,521.2,27.8,15,0
w_11641a4e,32.7,153.1,171.7,8,6.0,470.2,22.2,140,2
w_1ccd93c9,76.1,148.7,173.4,8,7.8,680.0,36.7,172,3
w_1fd87dc0,51.8,139.7,160.6,6,19.5,401.6,23.9,107,2
w_eea0714d,77.0,141.1,168.7,10,1.9,737.7,30.8,257,3
w_4d6a5526,56.9,137.1,156.1,6,25.0,419.5,18.7,103,2
w_9f281852,55.4,84.5,111.4,5,62.6,683.3,23.4,79,3
w_1a55c3e4,30.7,114.9,135.3,2,22.9,257.4,11.9,76,1
w_45a08c9f,61.0,92.2,111.9,5,80.0,723.6,22.0,38,3
w_50b73fa3,44.9,141.7,169.5,4,5.2,433.6,14.9,125,2
w_cd8b46b1,4.7,79.6,85.5,0,93.4,123.9,0.9,21,0
w_54706290,8.9,94.7,113.1,0,49.0,147.1,1.0,29,0
w_6b15d2cc,37.4,115.4,138.9,0,24.2,301.3,10.1,59,1
w_d9f6f49c,32.3,122.1,139.1,2,34.0,314.2,13.0,58,1
w_83dec785,61.3,149.0,186.8,6,2.4,746.8,46.0,215,3
w_47450b51,52.6,86.4,96.9,2,62.7,87.5,3.6,55,0
w_21d1ef12,54.3,118.9,139.5,3,14.2,475.5,21.3,100,2
w_45dc8f86,50.7,136.9,151.3,5,17.2,357.2,21.4,114,2
w_f7d2dcc9,45.3,165.9,186.7,6,2.2,681.3,31.8,177,3
w_497421c8,48.8,144.1,165.9,5,12.0,522.0,22.2,137,2
w_28bea930,70.5,162.8,185.5,15,2.4,587.2,37.3,182,3
w_e9474089,45.2,138.4,154.9,4,10.3,358.6,22.7,265,3
w_07fe7f4c,48.0,171.9,202.9,8,3.0,756.0,36.0,149,3
w_6d1e3cb7,36.4,95.6,111.8,0,47.0,204.3,9.3,52,1
w_ea3390b5,47.5,108.1,129.2,1,39.4,379.7,7.1,54,1
w_4f7d2019,15.8,97.4,107.1,2,88.4,122.4,2.9,19,0
w_9cf2ec8c,9.2,131.7,171.5,3,24.0,618.4,19.3,4,0
w_912c83db,13.4,75.7,87.9,1,65.2,102.6,2.7,11,0
w_e20b3eac,29.2,112.8,131.4,1,20.8,321.4,9.9,79,1
w_89831151,38.6,143.4,162.5,6,7.3,495.8,22.2,141,2
w_ccc55871,3.1,92.7,105.4,0,88.5,108.2,0.1,16,0
w_85500726,50.1,124.7,139.9,5,8.2,338.7,21.5,97,2
w_68dd519d,55.3,151.2,179.4,5,6.0,457.1,12.5,288,3
w_8638629f,36.0,156.4,190.9,7,2.3,539.6,30.5,191,3
w_491b49ce,52.9,155.3,189.0,14,1.2,775.7,42.1,263,3
w_7c893eb8,46.1,120.4,141.7,3,37.9,292.8,9.8,102,1
w_1ccc89c7,24.6,115.9,130.5,2,43.0,267.2,16.2,86,1
w_ba3a2ac2,34.4,82.8,91.6,1,56.4,66.7,1.1,47,0
w_040a0a87,13.0,85.7,93.9,2,50.1,137.5,1.6,17,0
w_5dfc7358,63.1,130.6,154.7,5,17.0,419.5,21.5,125,2
w_f029302c,36.5,120.3,142.9,4,26.6,355.1,8.7,94,1
w_a1a27992,27.6,104.3,119.3,1,39.2,281.8,9.0,74,1
w_a1009659,37.1,168.7,193.0,12,3.0,561.2,35.0,159,3
w_977d135b,61.5,136.6,150.9,6,13.7,477.2,17.9,113,2
w_fde80c84,39.8,91.8,105.0,3,65.0,180.0,4.7,39,0
w_1ded7f53,23.1,132.6,147.4,4,25.0,369.1,12.9,80,1
w_9a35c297,45.6,133.2,149.7,3,15.2,340.9,16.4,141,2
w_02345951,49.3,156.2,181.8,6,6.0,313.2,12.7,288,3
w_70b31e14,33.9,79.9,107.7,1,59.8,112.2,4.7,23,0
w_a1504b75,8.8,132.7,154.9,4,19.8,526.5,19.1,3,0
w_29eb2392,26.5,95.2,117.4,2,43.0,268.3,8.3,42,1
